,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
56438,Spindalis portoricensis,species,Puerto Rican Spindalis,5,-66.489228308201,18.170563326619,North America,Puerto Rico,Puerto Rico - Orocovis,2013-01-19,
56439,Mniotilta varia,species,Black-and-white Warbler,1,-66.489228308201,18.170563326619,North America,Puerto Rico,Puerto Rico - Orocovis,2013-01-19,
56440,Dendroica caerulescens,synonym,Black-throated blue warbler,6,-66.489228308201,18.170563326619,North America,Puerto Rico,Puerto Rico - Orocovis,2013-01-19,
111131,Thalasseus acuflavidus,species,Cabot's Tern,1,-65.87962818041,18.439279010176,North America,Puerto Rico,Puerto Rico,2013-01-13,
54500,Vireo flavifrons,species,Yellow-throated Vireo,1,-65.763595014778,18.339964809399,North America,Puerto Rico,Puerto Rico - Río Grande,2013-01-03,
54501,Nesospingus speculiferus,species,Puerto Rican Tanager,1,-65.794025481009,18.297137913767,North America,Puerto Rico,Puerto Rico - Río Grande,2013-01-03,
54502,Fregata magnificens,species,Magnificent Frigatebird,1,-66.125962256338,18.443187322005,North America,Puerto Rico,Puerto Rico - Cataño,2013-01-02,
76025,Tyrannus dominicensis,species,Grey Kingbird,1,-66.055267810298,18.389984590544,North America,Puerto Rico,Puerto Rico - San Juan,2013-01-01,14:00
76027,Tiaris bicolor,species,Black-faced Grassquit,1,-66.055267810298,18.389984590544,North America,Puerto Rico,Puerto Rico - San Juan,2013-01-01,14:00
76029,Zenaida aurita,species,Zenaida Dove,1,-66.055267810298,18.389984590544,North America,Puerto Rico,Puerto Rico - San Juan,2013-01-01,14:00
76030,Turdus plumbeus,species,Red-legged Thrush,1,-66.055267810298,18.389984590544,North America,Puerto Rico,Puerto Rico - San Juan,2013-01-01,14:00
76031,Margarops fuscatus,species,Pearly-eyed Thrasher,1,-66.055267810298,18.389984590544,North America,Puerto Rico,Puerto Rico - San Juan,2013-01-01,14:00
76033,Tachybaptus dominicus,species,Least Grebe,1,-66.055267810298,18.389984590544,North America,Puerto Rico,Puerto Rico - San Juan,2013-01-01,14:00
76035,Mimus polyglottos,species,Northern Mockingbird,1,-66.054081201291,18.399500780241,North America,Puerto Rico,Puerto Rico - San Juan,2013-01-01,09:00
13951,Coccyzus minor,species,Mangrove Cuckoo,1,-66.053674546711,18.399611747051,North America,Puerto Rico,Puerto Rico - San Juan,2012-12-28,
13999,Egretta caerulea,species,Little Blue Heron,4,-66.279858827329,17.951108832185,North America,Puerto Rico,Puerto Rico - Salinas,2012-12-21,
17216,Sula leucogaster,species,Brown Booby,1,-67.484316869813,18.389038375675,North America,Puerto Rico,Puerto Rico - Mayagüez,2012-12-26,
17217,Sula leucogaster,species,Brown Booby,1,-67.490023775026,18.385020603793,North America,Puerto Rico,Puerto Rico,2012-12-26,
17241,Sula leucogaster,species,Brown Booby,1,-67.4744932662,18.384596081684,North America,Puerto Rico,Puerto Rico,2012-12-27,
22746,Puffinus lherminieri,species,Audubon's Shearwater,1,-67.443947,18.10815,North America,Puerto Rico,Puerto Rico,2012-12-26,11:25
29392,Anthracothorax dominicus,species,Antillean Mango,6,-67.189636230469,17.982651756454,North America,Puerto Rico,Puerto Rico - Cabo Rojo,2012-12-01,09:00
35559,Falco sparverius,species,American Kestrel,1,-66.888012171839,18.482633901104,North America,Puerto Rico,Puerto Rico - Camuy,2012-12-20,
35783,Phoenicopterus ruber,species,American Flamingo,1,-66.867699266004,18.489343116327,North America,Puerto Rico,Puerto Rico - Camuy,2012-12-20,
64870,Parkesia noveboracensis,species,Northern Waterthrush,11,-65.964588761854,18.444159978044,North America,Puerto Rico,Puerto Rico - Loíza,2012-12-16,
77288,Rallus crepitans caribaeus,subspecies,Clapper Rail ssp caribaeus,2,-67.18103440954604,18.0055805194,North America,Puerto Rico,Puerto Rico - Cabo Rojo,2012-12-01,08:00
77338,Antrostomus noctitherus,species,Puerto Rican Nightjar,1,-66.919643253083,17.98242919355,North America,Puerto Rico,Puerto Rico - Guánica,2012-12-01,06:00
77350,Megascops nudipes,species,Puerto Rican Screech Owl,1,-66.919643253083,17.98242919355,North America,Puerto Rico,Puerto Rico - Guánica,2012-12-01,06:00
80489,Dendroica angelae,synonym,Elfin-woods Warbler,1,-66.984329223633,18.154986483048,North America,Puerto Rico,Puerto Rico - Maricao,2012-11-30,11:00
4982,Calidris minutilla,species,Least Sandpiper,1,-65.775131465052,18.166376336263,North America,Puerto Rico,Puerto Rico - Humacao,2012-12-01,
24266,Dendroica caerulescens,synonym,Black-throated blue warbler,20,-66.541857005213,18.210572178228,North America,Puerto Rico,Puerto Rico - Jayuya,2012-11-25,
24269,Dendroica virens,synonym,Black-throated Green Warbler,2,-66.541857005213,18.210572178228,North America,Puerto Rico,Puerto Rico - Jayuya,2012-11-25,
24270,Mniotilta varia,species,Black-and-white Warbler,2,-66.541857005213,18.210572178228,North America,Puerto Rico,Puerto Rico - Jayuya,2012-11-25,
