,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
71541,Cisticola chubbi,species,Chubb's Cisticola,5,29.69574758,-1.84759226,Africa,Rwanda,Rwanda - Nyakabanda,2019-04-14,16:46
71622,Cisticola chubbi,species,Chubb's Cisticola,2,29.68911768,-1.84757022,Africa,Rwanda,Rwanda - Nyakabanda,2019-04-14,15:35
95180,Cisticola chubbi,species,Chubb's Cisticola,3,29.68732963,-1.85200042,Africa,Rwanda,Rwanda - Nyakabanda,2019-04-13,16:09
55362,Cisticola chubbi,species,Chubb's Cisticola,5,29.74887719,-2.10091588,Africa,Rwanda,Rwanda - Nyamabuye,2019-04-06,17:33
55373,Aves indet.,multispecies,Unidentified bird,1,29.74887719,-2.10091588,Africa,Rwanda,Rwanda - Nyamabuye,2019-04-06,17:29
87716,Aves indet.,multispecies,Unidentified bird,1,29.67987329,-1.85391564,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-31,13:51
87758,Lanius humeralis,species,Northern Fiscal,1,29.67203638,-1.85387272,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-31,10:47
87973,Aves indet.,multispecies,Unidentified bird,1,29.68335032,-1.85285624,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-31,10:59
87976,Ploceus superciliosus,species,Compact Weaver,1,29.68335032,-1.85285624,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-31,10:56
25790,Lanius humeralis,species,Northern Fiscal,2,29.68427896,-1.85204061,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-29,17:09
74977,Aves indet.,multispecies,Unidentified bird,1,29.68739973,-1.84796857,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-26,14:14
94664,Meropidae spec.,multispecies,Bee-eater unknown,1,29.69055689,-1.84349767,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-17,12:58
95443,Lanius humeralis,species,Northern Fiscal,1,29.67662074,-1.85365163,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-16,11:29
95471,Lanius humeralis,species,Northern Fiscal,1,29.67843035,-1.85262686,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-16,11:22
95741,Cisticola chubbi,species,Chubb's Cisticola,2,29.68775804,-1.85150248,Africa,Rwanda,Rwanda - Nyakabanda,2019-03-16,10:25
41404,Ardea melanocephala,species,Black-headed Heron,1,30.07692991,-1.94381504,Africa,Rwanda,Rwanda - Nyarugenge,2019-02-27,16:43
51501,Ardea melanocephala,species,Black-headed Heron,1,30.09548686,-1.93923188,Africa,Rwanda,Rwanda - Rubungo,2019-02-26,16:30
75320,Bradypterus centralis centralis,subspecies,Highland Rush Warbler ssp centralis,2,30.6815795898438,-1.90853095054626,Africa,Rwanda,Rwanda - Rukara,2019-02-20,11:43
75321,Bradypterus centralis centralis,subspecies,Highland Rush Warbler ssp centralis,1,30.2568302154541,-2.20690870285034,Africa,Rwanda,Rwanda - Gashora,2019-02-22,08:12
98794,Corvus albus,species,Pied Crow,10,30.06738435,-1.94842103,Africa,Rwanda,Rwanda - Nyarugenge,2019-02-23,17:53
77490,Bradypterus centralis centralis,subspecies,Highland Rush Warbler ssp centralis,2,29.8365955352783,-1.42271745204926,Africa,Rwanda,Rwanda - Cyeru,2019-02-14,09:50
16250,Bradypterus centralis centralis,subspecies,Highland Rush Warbler ssp centralis,1,29.1190319061279,-2.33844304084778,Africa,Rwanda,Rwanda - Kirambo,2019-02-10,08:59
43135,Lanius humeralis,species,Northern Fiscal,1,28.9036064147949,-2.43240213394165,Africa,Rwanda,Rwanda - Kamembe,2019-02-08,14:12
43136,Corythaeola cristata,species,Great Blue Turaco,4,29.1054210662842,-2.4695417881012,Africa,Rwanda,Rwanda - Gafunzo,2019-02-09,08:38
43137,Ruwenzorornis johnstoni,species,Rwenzori Turaco,1,29.1528720855713,-2.48993921279907,Africa,Rwanda,Rwanda - Karengera,2019-02-09,12:33
43138,Ceblepyris caesius,species,Grey Cuckooshrike,1,29.1551647186279,-2.4910261631012,Africa,Rwanda,Rwanda - Karengera,2019-02-09,13:05
43139,Phoeniculus bollei,species,White-headed Wood Hoopoe,1,29.1551647186279,-2.49102783203125,Africa,Rwanda,Rwanda - Karengera,2019-02-09,13:05
43140,Muscicapa adusta,species,African Dusky Flycatcher,2,29.1551761627197,-2.49100208282471,Africa,Rwanda,Rwanda - Karengera,2019-02-09,13:05
43141,Pogonocichla stellata,species,White-starred Robin,1,29.1525344848633,-2.48117208480835,Africa,Rwanda,Rwanda - Gafunzo,2019-02-09,15:13
43142,Batis diops,species,Rwenzori Batis,2,29.1551780700684,-2.49082064628601,Africa,Rwanda,Rwanda - Karengera,2019-02-09,16:13
80480,Cisticola chubbi,species,Chubb's Cisticola,2,29.7551078796387,-2.10802340507507,Africa,Rwanda,Rwanda - Nyamabuye,2019-02-04,14:01
80481,Serinus flavivertex,species,Yellow-crowned Canary,1,29.4173336029053,-2.52621412277222,Africa,Rwanda,Rwanda - Mudasomwa,2019-02-05,09:39
101488,Passer griseus,species,Northern Grey-headed Sparrow,2,30.1235847473145,-1.97081327438354,Africa,Rwanda,Rwanda - Kanombe,2019-02-02,10:50
101489,Pycnonotus tricolor,species,Dark-capped Bulbul,1,30.1235694885254,-1.9708399772644,Africa,Rwanda,Rwanda - Kanombe,2019-02-02,10:52
101493,Bradypterus centralis centralis,subspecies,Highland Rush Warbler ssp centralis,1,30.0416412353516,-1.94155514240265,Africa,Rwanda,Rwanda - Nyarugenge,2019-02-03,09:23
101503,Bradypterus centralis centralis,subspecies,Highland Rush Warbler ssp centralis,1,30.18971824646,-1.98745894432068,Africa,Rwanda,Rwanda - Kanombe,2019-02-03,14:45
76903,Acraea disjuncta,species,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-08-02,
76917,Anoba spec.,multispecies,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-08-02,
76918,Prasinocyma spec.,multispecies,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-08-02,
76924,Heterocera indet.,multispecies,Unidentified Moth,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-08-02,
76986,Precis tugela,species,African leaf butterfly,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
76988,Cleora spec.,multispecies,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
76991,Pseudoclanis spec.,multispecies,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
76996,Acraea oreas,species,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
77001,Cleora spec.,multispecies,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
77004,Dichromia mutilata,species,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
77006,Melinoessa spec.,multispecies,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
77009,Prasinocyma spec.,multispecies,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
77014,Pseudothyretes kamitugensis,species,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
77016,Cyana nussi,species,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
77019,Galtara spec.,multispecies,,1,29.272660500000068,-2.555454999999938,Africa,Rwanda,Rwanda - Nyungwe NP,2011-07-31,
112259,Ploceus insignis,species,Brown-capped Weaver,5,29.1112241254,-2.44202195729,Africa,Rwanda,Rwanda - Gafunzo,2013-06-25,
112260,Corythaeola cristata,species,Great Blue Turaco,2,29.171909093857,-2.4948243663746,Africa,Rwanda,Rwanda - Karengera,2013-06-26,
112261,Ruwenzorornis johnstoni,species,Rwenzori Turaco,2,29.171909093857,-2.4948243663746,Africa,Rwanda,Rwanda - Karengera,2013-06-26,
73026,Hemidactylus mabouia,species,Tropical House Gecko,1,29.23461378,-1.69672391,Africa,Rwanda,Rwanda,2017-02-21,
84362,Leptoptilos crumenifer,species,Marabou Stork,1,29.21599474,-2.48978401,Africa,Rwanda,Rwanda - Karengera,2006-08-13,
92761,Corythaeola cristata,species,Great Blue Turaco,1,29.23556328,-2.50412814,Africa,Rwanda,Rwanda - Nyungwe NP,2016-06-17,
79157,Catharanthus roseus,species,Madagascar rosy periwinkle,1,29.32385806,-2.03071622,Africa,Rwanda,Rwanda - Mabanza,2017-02-25,
