,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
108694,Quiscalus mexicanus,species,Great-tailed Grackle,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108699,Egretta thula,species,Snowy Egret,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108701,Ardea herodias,species,Great Blue Heron,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108703,Egretta caerulea,species,Little Blue Heron,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108707,Cathartes aura,species,Turkey Vulture,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108711,Fregata magnificens,species,Magnificent Frigatebird,2,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108713,Pandion haliaetus,species,Western Osprey,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108716,Nycticorax nycticorax,species,Black-crowned Night Heron,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108717,Butorides virescens,species,Green Heron,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108720,Phalacrocorax brasilianus,species,Neotropic Cormorant,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108722,Ardea alba,species,Great Egret,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108727,Jacana spinosa,species,Northern Jacana,1,-85.923787117,11.9155219671,North America,Nicaragua,Nicaragua,2011-11-08,
108817,Aythya affinis,species,Lesser Scaup,2,-84.7674331665,11.1259847113,North America,Nicaragua,Nicaragua,2011-11-06,
108826,Bubulcus ibis,species,Western Cattle Egret,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-06,
108829,Pandion haliaetus,species,Western Osprey,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-06,
108863,Argia sp.,multispecies,,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
108865,Hetaerina titia,species,Smoky Rubyspot,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
108867,Neoneura amelia,species,Amelia's Threadtail,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
108869,Perithemis spec,multispecies,,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
108909,Butorides virescens,species,Green Heron,1,-84.733959198,11.1184050358,North America,Nicaragua,Nicaragua,2011-11-05,
