,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
52730,Dinopium benghalense benghalense,subspecies,Black-rumped Flameback ssp benghalense,4,90.267463742,23.884561154,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,07:47
52731,Oriolus xanthornus,species,Black-hooded Oriole,15,90.267789628,23.884648796,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,07:50
52732,Dendrocitta vagabunda vagabunda,subspecies,Rufous Treepie ssp vagabunda,3,90.26772607,23.88492297,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,07:57
52733,Dendrocopos macei,species,Fulvous-breasted Woodpecker,1,90.269236908,23.887041717,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,08:33
52734,Amaurornis phoenicurus,species,White-breasted Waterhen,2,90.266506379,23.885524547,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,08:54
52735,Callosciurus pygerythrus,species,Irrawaddy Squirrel,1,90.267819972,23.882037336,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,10:38
52736,Prinia hodgsonii hodgsonii,subspecies,Grey-breasted Prinia ssp hodgsonii,15,90.26525882,23.87735222,Asia,Bangladesh,Bangladesh - Dhaka,2017-01-06,11:21
114009,Chrysocolaptes guttacristatus,species,Greater Flameback,1,90.67168844,21.93243973,Asia,Bangladesh,Bangladesh - Barisal,2016-02-05,
5000,Parus cinereus,species,Cinereous Tit,1,90.34880476,23.81554247,Asia,Bangladesh,Bangladesh - Dhaka,2016-01-29,
5014,Merops orientalis,species,Green Bee-eater,1,91.69918413,24.35156749,Asia,Bangladesh,Bangladesh - Sylhet,2016-01-28,
5021,Ixobrychus sinensis,species,Yellow Bittern,1,91.69918413,24.35156749,Asia,Bangladesh,Bangladesh - Sylhet,2016-01-28,
5030,Cyornis whitei whitei,subspecies,Hill Blue Flycatcher ssp whitei,1,91.80299291,24.34313979,Asia,Bangladesh,Bangladesh - Sylhet,2016-01-26,
5054,Dicrurus hottentottus,species,Hair-crested Drongo,1,91.80265732,24.33608949,Asia,Bangladesh,Bangladesh - Sylhet,2016-01-26,
18864,Riparia chinensis,species,Grey-throated Martin,1,91.91348875,24.54102706,Asia,Bangladesh,Bangladesh - Sylhet,2016-01-20,
19832,Porphyrio poliocephalus,species,Grey-headed Swamphen,1,92.05,24.7,Asia,Bangladesh,Bangladesh - Sylhet,2016-01-18,
