,scientificName,taxonRank,vernacularName,individualCount,longitudeDecimal,latitudeDecimal,continent,country,locality,eventDate,eventTime
92396,Tringa melanoleuca,species,Greater Yellowlegs,1,-88.289752007,16.8625029991,North America,Belize,Belize - Belize,2015-03-12,
92437,Egretta tricolor,species,Tricolored Heron,1,-88.289752007,16.8625029991,North America,Belize,Belize - Belize,2015-03-12,
92445,Pseudastur albicollis,species,White Hawk,1,-88.4468650835,16.7870938163,North America,Belize,Belize - Belize,2015-03-11,
92450,Rupornis magnirostris,species,Roadside Hawk,1,-88.4449768031,16.7911599647,North America,Belize,Belize - Belize,2015-03-11,
92567,Chloroceryle amazona,species,Amazon Kingfisher,1,-88.2903742791,16.8620306919,North America,Belize,Belize - Belize,2015-03-12,
92656,Ramphastos sulfuratus,species,Keel-billed Toucan,1,-88.4569716445,16.7833959963,North America,Belize,Belize - Belize,2015-03-11,
92668,Pecari tajacu,species,Collared Peccary,5,-88.4533882132,16.7843204577,North America,Belize,Belize - Belize,2015-03-11,
92672,Sciurus deppei,species,Deppe's Squirrel,1,-88.46158505,16.77938994,North America,Belize,Belize - Belize,2015-03-11,
93202,Penelope purpurascens,species,Crested Guan,1,-88.4623789805,16.7789790611,North America,Belize,Belize - Belize,2015-03-11,
93206,Galbula ruficauda,species,Rufous-tailed Jacamar,1,-88.4607911127,16.7795337516,North America,Belize,Belize - Belize,2015-03-11,
93236,Habia fuscicauda,species,Red-throated Ant Tanager,1,-88.4084987645,16.7975294939,North America,Belize,Belize - Belize,2015-03-10,
93260,Pteroglossus torquatus,species,Collared Aracari,3,-88.3835864068,16.79746787,North America,Belize,Belize - Belize,2015-03-10,
93266,Trogon massena,species,Slaty-tailed Trogon,1,-88.3835864068,16.79746787,North America,Belize,Belize - Belize,2015-03-10,
93284,Elanoides forficatus,species,Swallow-tailed Kite,1,-88.3838653566,16.7981663009,North America,Belize,Belize - Belize,2015-03-10,
93295,Ramphastos sulfuratus,species,Keel-billed Toucan,1,-88.3838653566,16.7981663009,North America,Belize,Belize - Belize,2015-03-09,
93323,Pteroglossus torquatus,species,Collared Aracari,1,-88.9380884179,16.1657405706,North America,Belize,Belize - Toledo,2015-03-09,
93671,Ramphocelus sanguinolentus,species,Crimson-collared Tanager,1,-88.9663338666,16.1764533078,North America,Belize,Belize - Toledo,2015-03-08,
93687,Tyrannus savana,species,Fork-tailed Flycatcher,1,-88.9663338666,16.1764533078,North America,Belize,Belize - Toledo,2015-03-08,
93848,Himantopus mexicanus,species,Black-necked Stilt,3,-88.9663338666,16.1764533078,North America,Belize,Belize - Toledo,2015-03-08,
93871,Calidris alpina,species,Dunlin,3,-88.9662051192,16.1773394559,North America,Belize,Belize - Toledo,2015-03-08,
97163,Tityra semifasciata,species,Masked Tityra,1,-88.9406919484,16.1702089477,North America,Belize,Belize - Toledo,2015-03-08,
97407,Sporophila morelleti,species,Morelet's Seedeater,1,-88.9406919484,16.1702089477,North America,Belize,Belize - Toledo,2015-03-08,
97671,Psilorhinus morio,species,Brown Jay,1,-88.9125823979,16.1857885687,North America,Belize,Belize - Toledo,2015-03-08,
97688,Egretta caerulea,species,Little Blue Heron,1,-88.0268955248,17.7348016614,North America,Belize,Belize - Cay Caulker,2015-03-03,
97694,Tringa semipalmata,species,Willet,2,-88.0277860166,17.7335110845,North America,Belize,Belize - Cay Caulker,2015-03-03,
97718,Coereba flaveola,species,Bananaquit,1,-88.0277860166,17.7335110845,North America,Belize,Belize - Cay Caulker,2015-03-03,
97743,Nyctanassa violacea,species,Yellow-crowned Night Heron,1,-88.0277860166,17.7335110845,North America,Belize,Belize - Cay Caulker,2015-03-03,
